title,village,area,type,size,ori,info,rent,people,dist
长沙奥林匹克花园 3室2厅 3500元,长沙奥林匹克花园  ,德思勤租房,3室2厅  ,136平米  ,南,随时看房,3500,8,tianxin
钰龙天下二期 2室1厅 2400元,钰龙天下二期  ,市政府租房,2室1厅  ,80平米  ,南,随时看房,2400,0,yuelu
凯通公馆 1室0厅 1800元,凯通公馆  ,火车站租房,1室0厅  ,35平米  ,南,距离2号线长沙火车站站606米,1800,3,furong
北辰定江洋 4室2厅 5000元,北辰定江洋  ,北辰三角洲租房,4室2厅  ,202平米  ,南 北,距离1号线北辰三角洲站707米,5000,0,kaifu
金谷大厦 1室1厅 1400元,金谷大厦  ,河西人人乐租房,1室1厅  ,45平米  ,南,随时看房,1400,9,yuelu
北辰定江洋 4室2厅 4500元,北辰定江洋  ,北辰三角洲租房,4室2厅  ,199平米  ,南 北,距离1号线北辰三角洲站707米,4500,2,kaifu
湘林小区 300平600平 商铺 入住率高,湘林小区  ,铁道学院租房,9室0厅  ,900平米  ,南,随时看房,54000,14,tianxin
长房时代城 3室1厅 3200元,长房时代城  ,河西人人乐租房,3室1厅  ,91平米  ,南,随时看房,3200,8,yuelu
西子一间办公大三房 采光好 格局好,西子一间  ,高桥租房,3室2厅  ,137平米  ,南,距离2号线万家丽广场站1064米,3100,26,yuhua
君康家园 2室1厅 2700元,君康家园  ,岳麓其他租房,2室1厅  ,50平米  ,南,随时看房,2700,1,yuelu
东塘瑞府 2室1厅 3200元,东塘瑞府  ,左家塘租房,2室1厅  ,76平米  ,南,随时看房,3200,1,yuhua
梅溪湖壹号三期 3室2厅 2900元,梅溪湖壹号三期  ,梅溪湖南岸租房,3室2厅  ,86平米  ,南,/,2900,/,yuelu
钰龙天下二期 2室1厅 2400元,钰龙天下二期  ,市政府租房,2室1厅  ,80平米  ,南,随时看房,2400,0,yuelu
东方新世界 3室1厅 3200元,东方新世界  ,左家塘租房,3室1厅  ,101平米  ,南,/,3200,/,yuhua
奥克斯广场商圈，板楼，环境物业好,世茂铂翠湾  ,滨江新城租房,4室2厅  ,130平米  ,南,随时看房,3000,1,yuelu
华菱新城地标 2室2厅 2500元,华菱新城地标  ,武广新租房,2室2厅  ,90平米  ,南,随时看房,2500,2,yuhua
天鸿中央大院 1室0厅 1600元,天鸿中央大院  ,铁道学院租房,1室0厅  ,40平米  ,南,随时看房,1600,15,tianxin
北辰三角洲E6区 4室2厅 3000元,北辰三角洲E6区  ,北辰三角洲租房,4室2厅  ,144平米  ,南,距离1号线北辰三角洲站866米,3000,3,kaifu
世纪城悦江苑 3室2厅 3280元,世纪城悦江苑  ,湘江世纪城租房,3室2厅  ,140平米  ,南 北,距离1号线开福区政府站1187米,3280,0,kaifu
永祺西京 3室2厅 3000元,永祺西京  ,河西步步高租房,3室2厅  ,125平米  ,南,随时看房,3000,5,yuelu
五一华府 2室1厅 3500元,五一华府  ,五一广场租房,2室1厅  ,60平米  ,南,距离2号线五一广场站243米,3500,3,furong
达美D6区 3室2厅 3400元,达美D6区  ,汽车西站租房,3室2厅  ,90平米  ,南,距离2号线望城坡站571米,3400,2,yuelu
长沙奥林匹克花园 3室1厅 1800元,长沙奥林匹克花园  ,德思勤租房,3室1厅  ,110平米  ,南,随时看房,1800,3,tianxin
新城新世界 2室2厅 2400元,新城新世界  ,高桥租房,2室2厅  ,89平米  ,南 北,距离城际铁路树木岭站站1076米,2400,1,yuhua
东方银座 1室1厅 1500元,东方银座  ,马王堆租房,1室1厅  ,40平米  ,南,距离2号线锦泰广场站971米,1500,7,furong
北辰三角洲D2区 3室2厅 4500元,北辰三角洲D2区  ,北辰三角洲租房,3室2厅  ,106平米  ,东南,距离1号线北辰三角洲站583米,4500,0,kaifu
新城新世界三房自带车位，家具家电齐全,新城新世界三期  ,高桥租房,3室2厅  ,90平米  ,南,距离城际铁路树木岭站站996米,2500,5,yuhua
中一九骏 1室0厅 1800元,中一九骏  ,汽车西站租房,1室0厅  ,48平米  ,南,随时看房,1800,2,yuelu
君康家园 3室1厅 3000元,君康家园  ,岳麓其他租房,3室1厅  ,69平米  ,南,随时看房,3000,1,yuelu
星典时代 2室2厅 2200元,星典时代  ,晚报租房,2室2厅  ,80平米  ,南 北,/,2200,/,furong
都市兰亭汇峰苑 2室1厅 2000元,都市兰亭汇峰苑  ,雨花亭租房,2室1厅  ,58平米  ,南,/,2000,/,yuhua
望月湖小区五片区 2室1厅 1600元,望月湖小区五片区  ,溁湾镇租房,2室1厅  ,56平米  ,南,/,1600,/,yuelu
达美D6区 3室2厅 3400元,达美D6区  ,汽车西站租房,3室2厅  ,90平米  ,南,距离2号线望城坡站571米,3400,2,yuelu
东城港 2室1厅 3200元,东城港  ,武广新城租房,2室1厅  ,77平米  ,西,距离2号线长沙大道站208米,3200,5,yuhua
安泰新村 2室1厅 1500元,安泰新村  ,马王堆租房,2室1厅  ,80平米  ,南 北,距离2号线锦泰广场站934米,1500,3,furong
美林银谷国际社区 3室1厅 3280元,美林银谷国际社区  ,河西步步高租房,3室1厅  ,134平米  ,南,随时看房,3280,1,yuelu
万国城MOMA一期 3室2厅 3500元,万国城MOMA一期  ,福元西路租房,3室2厅  ,143平米  ,南 北,随时看房,3500,3,kaifu
位置优越，环境舒适，交通便利。,长沙欧洲城  ,德思勤租房,2室2厅  ,89平米  ,南,距离1号线省政府站947米,3000,10,tianxin
五矿万境水岸一期 2室2厅 1800元,五矿万境水岸一期  ,喜盈门租房,2室2厅  ,80平米  ,南,距离城际铁路湘府路站站706米,1800,8,yuhua
北辰三角洲奥城E4区 1室1厅 2600元,北辰三角洲奥城E4区  ,北辰三角洲租房,1室1厅  ,50平米  ,南,随时看房,2600,1,kaifu
北辰三角洲D2区 4室2厅 5500元,北辰三角洲D2区  ,北辰三角洲租房,4室2厅  ,169平米  ,南,距离1号线北辰三角洲站193米,5500,5,kaifu
佳兴国际汇 1室1厅 3500元,佳兴国际汇  ,金星中路租房,1室1厅  ,72平米  ,南,距离2号线金星路站964米,3500,4,yuelu
华盛世纪新城 4室1厅 2900元,华盛世纪新城  ,喜盈门租房,4室1厅  ,139平米  ,南 北,距离城际铁路湘府路站站846米,2900,4,yuhua
湘府9号 2室1厅 2300元,湘府9号  ,德思勤租房,2室1厅  ,68平米  ,南,距离1号线省政府站921米,2300,1,tianxin
万科城市花园 3室2厅 3000元,万科城市花园  ,梅溪湖北岸租房,3室2厅  ,89平米  ,南 北,随时看房,3000,3,yuelu
奥克斯中央公馆 3室2厅 3200元,奥克斯中央公馆  ,银盆岭租房,3室2厅  ,90平米  ,东南,/,3200,/,yuelu
万博汇名邸一期 2室1厅 2400元,万博汇名邸一期  ,雨花亭租房,2室1厅  ,67平米  ,西,随时看房,2400,3,yuhua
德政园润心苑 85平两房 带30平大露台,德政园润心苑  ,德政园租房,2室2厅  ,85平米  ,南 北,距离2号线锦泰广场站1060米,2000,0,furong
鑫科明珠 2室1厅 2400元,鑫科明珠  ,马王堆租房,2室1厅  ,70平米  ,南,/,2400,/,furong
万科经典大三房，配套齐全，拎包入住,万科金域华府  ,武广新城租房,3室1厅  ,125平米  ,南,距离城际铁路香樟路站站1026米,3300,2,yuhua
湘府9号 2室1厅 2100元,湘府9号  ,德思勤租房,2室1厅  ,89平米  ,南,距离1号线省政府站860米,2100,7,tianxin
乾城 1室1厅 1700元,乾城  ,黄土岭租房,1室1厅  ,39平米  ,东,随时看房,1700,3,tianxin
金房万树丹堤 2室1厅 1900元,金房万树丹堤  ,喜盈门租房,2室1厅  ,72平米  ,南,距离城际铁路香樟路站站285米,1900,2,yuhua
华城广场 2室2厅 3000元,华城广场  ,德政园租房,2室2厅  ,90平米  ,北,距离2号线万家丽广场站760米,3000,1,furong
景秀江山 2室1厅 2500元,景秀江山  ,银盆岭租房,2室1厅  ,86平米  ,南,随时看房,2500,0,yuelu
湘江豪庭 4室2厅 9000元,湘江豪庭  ,开福区政府租房,4室2厅  ,200平米  ,南,距离1号线马厂站908米,9000,2,kaifu
保利花园，精装小三房，业主诚心出租，拎包入住,保利花园三期  ,省政府租房,3室2厅  ,83平米  ,南,随时看房,2000,11,tianxin
实惠两房，业主诚心出租，品质小区，交通便捷,佳天瑞宁花园  ,赤岗冲租房,2室1厅  ,85平米  ,南,随时看房,2200,16,yuhua
北辰三角洲奥城E4区 4室2厅 5000元,北辰三角洲奥城E4区  ,北辰三角洲租房,4室2厅  ,140平米  ,南 北 西,/,5000,/,kaifu
蓝光雍锦阁 1室1厅 1800元,蓝光雍锦阁  ,桐梓坡租房,1室1厅  ,38平米  ,南,随时看房,1800,1,yuelu
万科里梅溪郡 4室2厅 4000元,万科里梅溪郡  ,岳麓其他租房,4室2厅  ,138平米  ,南,/,4000,/,yuelu
北辰三角洲凤凰公元 3室2厅 4000元,北辰三角洲凤凰公元  ,北辰三角洲租房,3室2厅  ,110平米  ,南,随时看房,4000,2,kaifu
五矿万境水岸二期 3室2厅 2600元,五矿万境水岸二期  ,喜盈门租房,3室2厅  ,140平米  ,南,距离城际铁路湘府路站站704米,2600,0,yuhua
亚商国际 1室1厅 1800元,亚商国际  ,湘府路租房,1室1厅  ,50平米  ,南,/,1800,/,yuhua
梅溪湖壹号 3室1厅 2500元,梅溪湖壹号  ,梅溪湖南岸租房,3室1厅  ,80平米  ,西南,/,2500,/,yuelu
佳天瑞宁花园 1室1厅 1800元,佳天瑞宁花园  ,赤岗冲租房,1室1厅  ,50平米  ,北,随时看房,1800,8,yuhua
湘域相遇 1室1厅 2000元,湘域相遇  ,火车站租房,1室1厅  ,45平米  ,东,距离2号线锦泰广场站649米,2000,0,furong
万博汇精装修两房 家具家电齐全 拎包入住 钥匙在手,万博汇名邸二期  ,雨花亭租房,2室2厅  ,73平米  ,西,随时看房,2700,8,yuhua
东方新城 2室1厅 2300元,东方新城  ,德政园租房,2室1厅  ,88平米  ,南 北,距离2号线万家丽广场站394米,2300,1,furong
宜居莱茵城 3室1厅 2500元,宜居莱茵城  ,河西人人乐租房,3室1厅  ,100平米  ,南,随时看房,2500,2,yuelu
长华社区 1室1厅 1400元,长华社区  ,河西人人乐租房,1室1厅  ,65平米  ,北,随时看房,1400,2,yuelu
宜居莱茵城 3室1厅 2500元,宜居莱茵城  ,河西人人乐租房,3室1厅  ,100平米  ,南,随时看房,2500,2,yuelu
精装 三房有地暖 家具家电齐全 拎包入住,万国城三期  ,福元西路租房,3室2厅  ,90平米  ,南,随时看房,2600,1,kaifu
水木兰庭 3室1厅 1500元,水木兰庭  ,河西人人乐租房,3室1厅  ,105平米  ,南,随时看房,1500,0,yuelu
万象新天 2室1厅 2800元,万象新天  ,晚报租房,2室1厅  ,80平米  ,南,距离2号线长沙火车站站1094米,2800,0,furong
交通便利 居家装修  配套齐全,万事佳景园  ,金盆岭租房,3室2厅  ,130平米  ,北,随时看房,2700,10,tianxin
上海城 1室1厅 1400元,上海城  ,韶山南路租房,1室1厅  ,47平米  ,南,随时看房,1400,13,yuhua
世纪城悦江苑 2室1厅 2300元,世纪城悦江苑  ,湘江世纪城租房,2室1厅  ,89平米  ,南,距离1号线开福区政府站1011米,2300,3,kaifu
市府商圈 标准一室一厅  一次出租 居家温馨,丽都桃源  ,河西人人乐租房,1室1厅  ,58平米  ,南,随时看房,1500,5,yuelu
香海西岸东区 3室2厅 3000元,香海西岸东区  ,滨江新城租房,3室2厅  ,129平米  ,南,随时看房,3000,2,yuelu
世纪城鸿江苑 4室2厅 3500元,世纪城鸿江苑  ,湘江世纪城租房,4室2厅  ,155平米  ,南 北,/,3500,/,kaifu
莲湖汽车饰品城小区 2室1厅 1600元,莲湖汽车饰品城小区  ,喜盈门租房,2室1厅  ,70平米  ,南 北,距离城际铁路湘府路站站935米,1600,0,yuhua
国税五分局桔园宿舍 3室2厅 2100元,国税五分局桔园宿舍  ,雨花亭租房,3室2厅  ,99平米  ,南 北,随时看房,2100,0,yuhua
湖韵佳苑 2室1厅 2300元,湖韵佳苑  ,溁湾镇租房,2室1厅  ,83平米  ,南,距离2号线西湖公园站1153米,2300,0,yuelu
高桥 新城新世界两居室 办公居家都可以 看房方便,新城新世界三期  ,高桥租房,2室1厅  ,90平米  ,南,距离城际铁路树木岭站站1000米,2300,17,yuhua
湘府东苑 3室2厅 2000元,湘府东苑  ,湘府路租房,3室2厅  ,130平米  ,南,距离1号线省政府站776米,2000,0,tianxin
QQ生活馆 3室2厅 3200元,QQ生活馆  ,左家塘租房,3室2厅  ,88平米  ,南 北,随时看房,3200,3,yuhua
珠江花城扶水岸三房出租，拎包入住,珠江花城二期  ,福元西路租房,3室2厅  ,130平米  ,南 北,距离1号线马厂站810米,3000,13,kaifu
满庭芳 3室2厅 2300元,满庭芳  ,铁道学院租房,3室2厅  ,90平米  ,南,距离1号线友谊路站842米,2300,11,tianxin
凯通国际城 2室2厅 2300元,凯通国际城  ,火车站租房,2室2厅  ,85平米  ,南 北,距离2号线长沙火车站站1094米,2300,0,furong
亚商国际 1室1厅 1500元,亚商国际  ,湘府路租房,1室1厅  ,47平米  ,南,/,1500,/,yuhua
湘运新村 2室1厅 1800元,湘运新村  ,马王堆租房,2室1厅  ,70平米  ,东,距离2号线万家丽广场站282米,1800,1,furong
咸嘉西子园 3室2厅 2300元,咸嘉西子园  ,河西步步高租房,3室2厅  ,106平米  ,北,随时看房,2300,6,yuelu
中国铁建梅溪青秀 4室2厅 3200元,中国铁建梅溪青秀  ,梅溪湖北岸租房,4室2厅  ,128平米  ,南,随时看房,3200,2,yuelu
咸嘉西子园 3室2厅 2300元,咸嘉西子园  ,河西步步高租房,3室2厅  ,106平米  ,北,随时看房,2300,6,yuelu
金霞银园 2室2厅 2000元,金霞银园  ,金霞租房,2室2厅  ,90平米  ,南,随时看房,2000,0,kaifu
郡原广场 1室0厅 1800元,郡原广场  ,河西步步高租房,1室0厅  ,38平米  ,南,随时看房,1800,9,yuelu
北辰定江洋 3室2厅 4000元,北辰定江洋  ,北辰三角洲租房,3室2厅  ,187平米  ,西南,随时看房,4000,0,kaifu
上海城 1室1厅 1800元,上海城  ,韶山南路租房,1室1厅  ,53平米  ,南,随时看房,1800,18,yuhua
美林银谷国际社区 3室2厅 2900元,美林银谷国际社区  ,河西步步高租房,3室2厅  ,118平米  ,南,随时看房,2900,4,yuelu
东方新世界 1室1厅 1900元,东方新世界  ,左家塘租房,1室1厅  ,45平米  ,北,精装修,1900,0,yuhua
万国城MOMA一期 3室2厅 3100元,万国城MOMA一期  ,福元西路租房,3室2厅  ,130平米  ,南,/,3100,/,kaifu
万博汇名邸一期 2室1厅 2400元,万博汇名邸一期  ,雨花亭租房,2室1厅  ,67平米  ,西,随时看房,2400,3,yuhua
精装小四房，居家选择，户型周正。,银桂苑  ,省政府租房,3室2厅  ,123平米  ,南 北,/,2300,/,tianxin
佳兆业云顶梅溪湖 3室2厅 3800元,佳兆业云顶梅溪湖  ,梅溪湖南岸租房,3室2厅  ,110平米  ,南,/,3800,/,yuelu
兰景花园 简单装修三房 低楼层 随时看房,兰景花园  ,铁道学院租房,3室2厅  ,108平米  ,南,随时看房,1900,1,tianxin
长重社区 3室2厅 2000元,长重社区  ,赤岗冲租房,3室2厅  ,120平米  ,南,距离城际铁路树木岭站站690米,2000,0,yuhua
万博汇名邸一期 2室2厅 3600元,万博汇名邸一期  ,雨花亭租房,2室2厅  ,88平米  ,南,随时看房,3600,0,yuhua
四方坪湾居两卧室一书房 居家装修家电齐全欢迎拎包,第一湾  ,四方坪租房,3室2厅  ,92平米  ,南,随时看房,2500,12,kaifu
湘府9号 2室2厅 2200元,湘府9号  ,德思勤租房,2室2厅  ,80平米  ,南,距离1号线省政府站921米,2200,13,tianxin
恒大江湾 3室2厅 2400元,恒大江湾  ,汽车东站租房,3室2厅  ,93平米  ,南,随时看房,2400,3,furong
郡原广场 2室1厅 2600元,郡原广场  ,河西步步高租房,2室1厅  ,69平米  ,东 西,随时看房,2600,0,yuelu
郡原广场 1室1厅 2200元,郡原广场  ,河西步步高租房,1室1厅  ,56平米  ,南,随时看房,2200,6,yuelu
金邮小区 3室2厅 3000元,金邮小区  ,高桥租房,3室2厅  ,155平米  ,东 南,随时看房,3000,0,yuhua
运通尊苑 3室2厅 2400元,运通尊苑  ,马王堆租房,3室2厅  ,108平米  ,南 北,距离2号线锦泰广场站519米,2400,0,furong
雨花亭，办公大三房，可以随意装修，随时看房钥匙在手,融科三万英尺  ,雨花亭租房,4室2厅  ,124平米  ,南 北,距离1号线黄土岭站1113米,3400,11,yuhua
步步高梅溪新天地 1室1厅 1700元,步步高梅溪新天地  ,东方红租房,1室1厅  ,45平米  ,西,随时看房,1700,4,yuelu
丽景新贵 2室2厅 2300元,丽景新贵  ,晚报租房,2室2厅  ,96平米  ,南,/,2300,/,furong
全新装修 家私电齐全 随时可看~,北辰三角洲凤凰公元  ,北辰三角洲租房,4室2厅  ,145平米  ,南,随时看房,6500,0,kaifu
未来城 1室1厅 1500元,未来城  ,河西人人乐租房,1室1厅  ,40平米  ,南,随时看房,1500,14,yuelu
望月湖小区五片区 2室1厅 1700元,望月湖小区五片区  ,溁湾镇租房,2室1厅  ,53平米  ,南,随时看房,1700,3,yuelu
未来城 1室1厅 1500元,未来城  ,河西人人乐租房,1室1厅  ,40平米  ,南,随时看房,1500,14,yuelu
湘域熙岸 3室2厅 1900元,湘域熙岸  ,尚东租房,3室2厅  ,127平米  ,南,距离2号线人民东路站413米,1900,2,furong
浏阳河旁 鑫科明珠 南北通透 居家三房,鑫科明珠  ,马王堆租房,3室2厅  ,110平米  ,南 北,随时看房,2700,5,furong
尊邸华庭 3室1厅 2600元,尊邸华庭  ,赤岗冲租房,3室1厅  ,90平米  ,南,距离城际铁路树木岭站站519米,2600,0,yuhua
湘林小区 宽敞4室2厅2卫 办公装修,湘林小区  ,铁道学院租房,4室2厅  ,178平米  ,南,/,4200,/,tianxin
